id,source,imaged,documented,images,attributes,game_id,set_id,functional_name,item_name,source_notes,game_set_item_slug
e0969a94-2273-4b47-a0b7-f7c9b99d947d,item,1,0,"{""obverse"": ""marvel-super-heroes-collector's-club-trading-card-game_base-set_absorb-power"", ""reverse"": ""marvel-super-heroes-collector's-club-trading-card-game_card-back""}","{""name_printed"": ""Absorb Power"", ""type"": ""Wild"", ""print_finish"": ""Normal"", ""wild_type"": ""A"", ""identifier"": ""Be like Rogue! Absorb the power of your opponent's battle card and send it back in your attack. One round only!"", ""rule_text"": ""0-439-90046-8"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",f3a06b5f-369e-4f3f-af60-eec2e25a11bd,0fd915a4-9d1e-45d6-b69f-a06ac8bbc7ca,Absorb Power,Absorb Power,{},marvel-super-heroes-collector's-club-trading-card-game_base-set_absorb-power
0ce202a4-4b0f-44db-aefb-2a6986829124,item,1,0,"{""obverse"": ""marvel-super-heroes-collector's-club-trading-card-game_base-set_annihilus"", ""reverse"": ""marvel-super-heroes-collector's-club-trading-card-game_card-back""}","{""name_printed"": ""Annihilus"", ""type"": ""Villain"", ""print_finish"": ""Normal"", ""family"": ""Fantastic Four"", ""power_points"": ""2"", ""resist_points"": ""4"", ""wild_type"": ""C"", ""weakness"": ""P"", ""identifier"": ""Cosmic Control Rod Strength! Alien Technology Resistance! \u0022From the Negative Zone I come to conqueror your world!\u0022"", ""rule_text"": ""0-439-92706-4"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",f3a06b5f-369e-4f3f-af60-eec2e25a11bd,0fd915a4-9d1e-45d6-b69f-a06ac8bbc7ca,Annihilus,Annihilus,{},marvel-super-heroes-collector's-club-trading-card-game_base-set_annihilus
e023776b-16b4-40ed-8697-b6bc7c1d904d,item,1,0,"{""obverse"": ""marvel-super-heroes-collector's-club-trading-card-game_base-set_apocalypse"", ""reverse"": ""marvel-super-heroes-collector's-club-trading-card-game_card-back""}","{""name_printed"": ""Apocalypse"", ""type"": ""Villain"", ""print_finish"": ""Normal"", ""family"": ""X-Men"", ""power_points"": ""3"", ""resist_points"": ""6"", ""wild_type"": ""B"", ""identifier"": ""Ancient Superhuman Strength! Bio-Armor Resistance! \u0022It is the Age of Apocalypse.\u0022"", ""rule_text"": ""0-439-90047-6"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",f3a06b5f-369e-4f3f-af60-eec2e25a11bd,0fd915a4-9d1e-45d6-b69f-a06ac8bbc7ca,Apocalypse,Apocalypse,{},marvel-super-heroes-collector's-club-trading-card-game_base-set_apocalypse
4c028dab-0a64-4d6f-bdc5-5030104c57a9,item,1,0,"{""obverse"": ""marvel-super-heroes-collector's-club-trading-card-game_base-set_archangel"", ""reverse"": ""marvel-super-heroes-collector's-club-trading-card-game_card-back""}","{""name_printed"": ""Archangel"", ""type"": ""Hero"", ""print_finish"": ""Normal"", ""family"": ""X-Men"", ""power_points"": ""2"", ""resist_points"": ""3"", ""identifier"": ""Startling Flight Attack! Mutant Healing Resistance! \u0022I can flyu higher than you've ever dreamed!\u0022 WHHOOOOSH!"", ""rule_text"": ""0-439-90047-6"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",f3a06b5f-369e-4f3f-af60-eec2e25a11bd,0fd915a4-9d1e-45d6-b69f-a06ac8bbc7ca,Archangel,Archangel,{},marvel-super-heroes-collector's-club-trading-card-game_base-set_archangel
4babc1dd-efbd-45a4-b853-27650fc1f0c9,item,1,0,"{""obverse"": ""marvel-super-heroes-collector's-club-trading-card-game_base-set_attack-misses"", ""reverse"": ""marvel-super-heroes-collector's-club-trading-card-game_card-back""}","{""name_printed"": ""Attack Misses"", ""type"": ""Wild"", ""print_finish"": ""Normal"", ""identifier"": ""Are you feeling lucky? Flip a coin! If you win, two rounds of incoming attack miss you completely. But if you loose, your next two attacks fail!"", ""rule_text"": ""0-439-90046-8"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",f3a06b5f-369e-4f3f-af60-eec2e25a11bd,0fd915a4-9d1e-45d6-b69f-a06ac8bbc7ca,Attack Misses,Attack Misses,{},marvel-super-heroes-collector's-club-trading-card-game_base-set_attack-misses
e77dc795-8e4b-481a-8734-9a8466bc7442,item,1,0,"{""obverse"": ""marvel-super-heroes-collector's-club-trading-card-game_base-set_avengers-united"", ""reverse"": ""marvel-super-heroes-collector's-club-trading-card-game_card-back""}","{""name_printed"": ""Avengers United"", ""type"": ""Wild"", ""print_finish"": ""Normal"", ""identifier"": ""Use this card to give whatever battle card you have in play the strength and resistance of the most powerful Avengers card in your hand. Show that card to your opponenet. Good for five rounds!"", ""rule_text"": ""0-439-92705-6"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",f3a06b5f-369e-4f3f-af60-eec2e25a11bd,0fd915a4-9d1e-45d6-b69f-a06ac8bbc7ca,Avengers United,Avengers United,{},marvel-super-heroes-collector's-club-trading-card-game_base-set_avengers-united
42b3e9c1-9df6-4cde-9b00-b82680bd3fab,item,1,0,"{""obverse"": ""marvel-super-heroes-collector's-club-trading-card-game_base-set_baron-zemo"", ""reverse"": ""marvel-super-heroes-collector's-club-trading-card-game_card-back""}","{""name_printed"": ""Baron Zemo"", ""type"": ""Villain"", ""print_finish"": ""Normal"", ""family"": ""Captain America"", ""power_points"": ""5"", ""resist_points"": ""4"", ""weakness"": ""F"", ""identifier"": ""Masters of Evil Strength! Compound X level Resistance! \u0022I have waited decades for my ultimate triumph!\u0022"", ""rule_text"": ""0-439-92707-2"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",f3a06b5f-369e-4f3f-af60-eec2e25a11bd,0fd915a4-9d1e-45d6-b69f-a06ac8bbc7ca,Baron Zemo,Baron Zemo,{},marvel-super-heroes-collector's-club-trading-card-game_base-set_baron-zemo
993aee47-a099-44fb-972f-0819664f766a,item,1,0,"{""obverse"": ""marvel-super-heroes-collector's-club-trading-card-game_base-set_batroc"", ""reverse"": ""marvel-super-heroes-collector's-club-trading-card-game_card-back""}","{""name_printed"": ""Batroc"", ""type"": ""Villain"", ""print_finish"": ""Normal"", ""family"": ""Captain America"", ""power_points"": ""2"", ""resist_points"": ""2"", ""weakness"": ""F"", ""identifier"": ""High Leap and Kick Attack! Batroc Brigade Resistance! \u0022I leap! That's right, I'm a leaper! Wanna make something of it?\u0022 bounce bounce bounce"", ""rule_text"": ""0-439-92707-2"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",f3a06b5f-369e-4f3f-af60-eec2e25a11bd,0fd915a4-9d1e-45d6-b69f-a06ac8bbc7ca,Batroc,Batroc,{},marvel-super-heroes-collector's-club-trading-card-game_base-set_batroc
7cd0b9b4-5c17-4fc4-8f8e-60fd07897f9b,item,1,0,"{""obverse"": ""marvel-super-heroes-collector's-club-trading-card-game_base-set_battling-power-[0-439-90046-8]"", ""reverse"": ""marvel-super-heroes-collector's-club-trading-card-game_card-back""}","{""name_printed"": ""Battling Power"", ""variant_disambiguator"": ""0-439-90046-8"", ""type"": ""Power"", ""print_finish"": ""Normal"", ""power_points"": ""1"", ""identifier"": ""Let the superpowered smackdown begin! WHAM!"", ""rule_text"": ""0-439-90046-8"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",f3a06b5f-369e-4f3f-af60-eec2e25a11bd,0fd915a4-9d1e-45d6-b69f-a06ac8bbc7ca,Battling Power,Battling Power [0-439-90046-8],{},marvel-super-heroes-collector's-club-trading-card-game_base-set_battling-power-[0-439-90046-8]
1d51bb2d-71b9-4a07-b7b9-73d26c79d657,item,1,0,"{""obverse"": ""marvel-super-heroes-collector's-club-trading-card-game_base-set_battling-power-[0-439-90047-6]"", ""reverse"": ""marvel-super-heroes-collector's-club-trading-card-game_card-back""}","{""name_printed"": ""Battling Power"", ""variant_disambiguator"": ""0-439-90047-6"", ""type"": ""Power"", ""print_finish"": ""Normal"", ""power_points"": ""1"", ""identifier"": ""Let the superpowered smackdown begin! WHAM!"", ""rule_text"": ""0-439-90047-6"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",f3a06b5f-369e-4f3f-af60-eec2e25a11bd,0fd915a4-9d1e-45d6-b69f-a06ac8bbc7ca,Battling Power,Battling Power [0-439-90047-6],{},marvel-super-heroes-collector's-club-trading-card-game_base-set_battling-power-[0-439-90047-6]
