id,source,imaged,documented,images,attributes,game_id,set_id,functional_name,item_name,source_notes,game_set_item_slug
9ed090bd-82de-4a57-8223-aa63aaec36e7,item,1,1,"{""obverse"": ""the-nightmare-before-christmas_christmastown_a-good-scare"", ""reverse"": ""the-nightmare-before-christmas_card-back""}","{""name_printed"": ""A Good Scare"", ""rarity"": ""Uncommon"", ""type"": ""Surprise"", ""scare_number"": ""0"", ""title"": ""A Good Scare"", ""rule_text"": ""Search 3 → Corpse Kid, Winged Demon OR If the Corpse Kid and Winged Demon are both at your Guillotine Area, cut your opponent's deck, and then remove the top card from the game."", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",80c93636-0190-4978-b913-b606ab4dc21a,60c632cf-dcc3-4f92-a478-07cd360a8aec,A Good Scare,A Good Scare,{},the-nightmare-before-christmas_christmastown_a-good-scare
fd0893e5-e779-4e4d-8f16-15f716750b80,item,1,1,"{""obverse"": ""the-nightmare-before-christmas_christmastown_ain’t-goin’-nowhere"", ""reverse"": ""the-nightmare-before-christmas_card-back""}","{""name_printed"": ""Ain’t Goin’ Nowhere"", ""rarity"": ""Rare"", ""type"": ""Surprise"", ""scare_number"": ""1"", ""title"": ""Ain't Goin' Nowhere"", ""rule_text"": ""If your Oogie is in play, Stack this Surprise on another Character at his Locale. While this Surprise is Stacked on that Character, that Character coiannot be discarded from play, and cannot move."", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",80c93636-0190-4978-b913-b606ab4dc21a,60c632cf-dcc3-4f92-a478-07cd360a8aec,Ain’t Goin’ Nowhere,Ain’t Goin’ Nowhere,{},the-nightmare-before-christmas_christmastown_ain’t-goin’-nowhere
d9f192cf-6b29-4ca7-9458-1a76bb75ea39,item,1,1,"{""obverse"": ""the-nightmare-before-christmas_christmastown_alas!-poor-jack!"", ""reverse"": ""the-nightmare-before-christmas_card-back""}","{""name_printed"": ""Alas! Poor Jack!"", ""rarity"": ""Uncommon"", ""type"": ""Surprise"", ""scare_number"": ""0"", ""title"": ""Alas! Poor Jack!"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",80c93636-0190-4978-b913-b606ab4dc21a,60c632cf-dcc3-4f92-a478-07cd360a8aec,Alas! Poor Jack!,Alas! Poor Jack!,{},the-nightmare-before-christmas_christmastown_alas!-poor-jack!
a93fa223-4137-4699-b092-51078324a643,item,1,1,"{""obverse"": ""the-nightmare-before-christmas_christmastown_alto-ghost,-“sophia”"", ""reverse"": ""the-nightmare-before-christmas_card-back""}","{""name_printed"": ""Alto Ghost, “Sophia”"", ""rarity"": ""Common"", ""type"": ""Character"", ""scare_number"": ""1"", ""title"": ""Alto Ghost"", ""alias"": ""Sophia"", ""affiliation"": ""Halloweentown"", ""rule_text"": ""When the Alto Chost is played, if another Chracter at her Locale has the word \u0022Ghost\u0022 in his or her name, Search Discard Pile → 1 Surprise"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",80c93636-0190-4978-b913-b606ab4dc21a,60c632cf-dcc3-4f92-a478-07cd360a8aec,"Alto Ghost, “Sophia”","Alto Ghost, “Sophia”",{},"the-nightmare-before-christmas_christmastown_alto-ghost,-“sophia”"
667575aa-f565-4f76-8567-a60f5e146dc7,item,1,1,"{""obverse"": ""the-nightmare-before-christmas_christmastown_armed-assault"", ""reverse"": ""the-nightmare-before-christmas_card-back""}","{""name_printed"": ""Armed Assault"", ""rarity"": ""Uncommon"", ""type"": ""Surprise"", ""scare_number"": ""1"", ""title"": ""Armed Assault"", ""rule_text"": ""Search 6 → Sally's Arm OR Discard your Sally's Arm from play, and then send an opponent's Character with a Scare Number of 2 back to its owner's hand."", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",80c93636-0190-4978-b913-b606ab4dc21a,60c632cf-dcc3-4f92-a478-07cd360a8aec,Armed Assault,Armed Assault,{},the-nightmare-before-christmas_christmastown_armed-assault
f9774662-4c5b-4e9e-bf18-4e0b736026c4,item,1,1,"{""obverse"": ""the-nightmare-before-christmas_christmastown_baritone-ghost,-“pietro”"", ""reverse"": ""the-nightmare-before-christmas_card-back""}","{""name_printed"": ""Baritone Ghost, “Pietro”"", ""rarity"": ""Rare"", ""type"": ""Character"", ""scare_number"": ""1"", ""title"": ""Baritone Ghost"", ""alias"": ""Pietro"", ""affiliation"": ""Halloweentown"", ""rule_text"": ""If the Baritone Ghost is played to The Well, you may immediately discard 1 card from your hand to Search Discard Pile → 1 Card"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",80c93636-0190-4978-b913-b606ab4dc21a,60c632cf-dcc3-4f92-a478-07cd360a8aec,"Baritone Ghost, “Pietro”","Baritone Ghost, “Pietro”",{},"the-nightmare-before-christmas_christmastown_baritone-ghost,-“pietro”"
a7b52f99-2769-41f1-a876-26dd79c5481c,item,1,1,"{""obverse"": ""the-nightmare-before-christmas_christmastown_barrel,-guinea-pig"", ""reverse"": ""the-nightmare-before-christmas_card-back""}","{""name_printed"": ""Barrel, Guinea Pig"", ""rarity"": ""Uncommon"", ""type"": ""Character"", ""scare_number"": ""1"", ""title"": ""Barrel"", ""alias"": ""Guinea Pig"", ""affiliation"": ""Halloweentown"", ""rule_text"": ""May travel between Holiday Towns. During yout turn, if Barrel is at the Tree House, you may return him to your hand to Search 2 → 1 Character"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",80c93636-0190-4978-b913-b606ab4dc21a,60c632cf-dcc3-4f92-a478-07cd360a8aec,"Barrel, Guinea Pig","Barrel, Guinea Pig",{},"the-nightmare-before-christmas_christmastown_barrel,-guinea-pig"
08cf4491-e8a2-404e-a515-05397090fc1e,item,1,1,"{""obverse"": ""the-nightmare-before-christmas_christmastown_barry-the-elf,-bustling-baker"", ""reverse"": ""the-nightmare-before-christmas_card-back""}","{""name_printed"": ""Barry the Elf, Bustling Baker"", ""rarity"": ""Rare"", ""type"": ""Character"", ""scare_number"": ""0"", ""title"": ""Barry the Elf"", ""alias"": ""Bustling baker"", ""affiliation"": ""Christmas Town"", ""rule_text"": ""If Barry is played to the Cookie Factory, you may immediately discard 1 card from your hand to Draw 2 Cards."", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",80c93636-0190-4978-b913-b606ab4dc21a,60c632cf-dcc3-4f92-a478-07cd360a8aec,"Barry the Elf, Bustling Baker","Barry the Elf, Bustling Baker",{},"the-nightmare-before-christmas_christmastown_barry-the-elf,-bustling-baker"
7aa4dcb5-0451-4a62-8c35-c17aca938b25,item,1,1,"{""obverse"": ""the-nightmare-before-christmas_christmastown_bass-ghost,-“alberto”"", ""reverse"": ""the-nightmare-before-christmas_card-back""}","{""name_printed"": ""Bass Ghost, “Alberto”"", ""rarity"": ""Uncommon"", ""type"": ""Character"", ""scare_number"": ""1"", ""title"": ""Bass Ghost"", ""alias"": ""Alberto"", ""affiliation"": ""Halloweentown"", ""rule_text"": ""When the Bass Ghost is played, you may Search 5 → \u0022Ghosts\u0022"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",80c93636-0190-4978-b913-b606ab4dc21a,60c632cf-dcc3-4f92-a478-07cd360a8aec,"Bass Ghost, “Alberto”","Bass Ghost, “Alberto”",{},"the-nightmare-before-christmas_christmastown_bass-ghost,-“alberto”"
099766b9-ba00-4d04-99fe-d9251b61ac2d,item,1,1,"{""obverse"": ""the-nightmare-before-christmas_christmastown_beaker-of-joy"", ""reverse"": ""the-nightmare-before-christmas_card-back""}","{""name_printed"": ""Beaker of Joy"", ""rarity"": ""Rare"", ""type"": ""Creation"", ""scare_number"": ""1"", ""title"": ""Beaker of Joy"", ""rule_text"": ""If your Jack is at his House when this Creation is played, you may discard 1 card from your hand to add 2 This Creation does not count when determining if you have \u0022the most Creations.\u0022\u0022Making Christmas\u0022 cannot lower the Cost of this Creation."", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",80c93636-0190-4978-b913-b606ab4dc21a,60c632cf-dcc3-4f92-a478-07cd360a8aec,Beaker of Joy,Beaker of Joy,{},the-nightmare-before-christmas_christmastown_beaker-of-joy
