id,source,imaged,documented,images,attributes,game_id,set_id,functional_name,item_name,source_notes,game_set_item_slug
35b3b5bf-8089-4f67-a841-32aec36d1815,item,1,0,"{""obverse"": ""star-wars-ccg_a-new-hope-limited_advance-preparation"", ""reverse"": ""star-wars-ccg_light-side_card-back""}","{""name_printed"": ""Advance Preparation"", ""rarity"": ""Uncommon 1"", ""type"": ""Interrupt"", ""deck"": ""Light Side"", ""is_double_sided"": ""0"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",31064721-3925-4bb7-9be8-45fe1c88e4c1,31c58767-4de8-4680-a854-138c0cf06b19,Advance Preparation,Advance Preparation,{},star-wars-ccg_a-new-hope-limited_advance-preparation
14965be6-0df6-42a1-8041-0584804f24cc,item,1,0,"{""obverse"": ""star-wars-ccg_a-new-hope-limited_advosze"", ""reverse"": ""star-wars-ccg_dark-side_card-back""}","{""name_printed"": ""Advosze"", ""rarity"": ""Common 2"", ""type"": ""Character"", ""deck"": ""Dark Side"", ""is_double_sided"": ""0"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",31064721-3925-4bb7-9be8-45fe1c88e4c1,31c58767-4de8-4680-a854-138c0cf06b19,Advosze,Advosze,{},star-wars-ccg_a-new-hope-limited_advosze
f0144056-f841-40aa-85d5-ff5c410e1c98,item,1,0,"{""obverse"": ""star-wars-ccg_a-new-hope-limited_alternatives-to-fighting"", ""reverse"": ""star-wars-ccg_light-side_card-back""}","{""name_printed"": ""Alternatives To Fighting"", ""rarity"": ""Uncommon 1"", ""type"": ""Interrupt"", ""deck"": ""Light Side"", ""is_double_sided"": ""0"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",31064721-3925-4bb7-9be8-45fe1c88e4c1,31c58767-4de8-4680-a854-138c0cf06b19,Alternatives To Fighting,Alternatives To Fighting,{},star-wars-ccg_a-new-hope-limited_alternatives-to-fighting
ee177562-d1a6-4bef-ba98-665bd62dcd12,item,1,0,"{""obverse"": ""star-wars-ccg_a-new-hope-limited_arcona"", ""reverse"": ""star-wars-ccg_light-side_card-back""}","{""name_printed"": ""Arcona"", ""rarity"": ""Common 2"", ""type"": ""Character"", ""deck"": ""Light Side"", ""is_double_sided"": ""0"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",31064721-3925-4bb7-9be8-45fe1c88e4c1,31c58767-4de8-4680-a854-138c0cf06b19,Arcona,Arcona,{},star-wars-ccg_a-new-hope-limited_arcona
f9d14d36-3b6f-4d88-a2a9-e69deafe8459,item,1,0,"{""obverse"": ""star-wars-ccg_a-new-hope-limited_astromech-shortage"", ""reverse"": ""star-wars-ccg_dark-side_card-back""}","{""name_printed"": ""Astromech Shortage"", ""rarity"": ""Uncommon 2"", ""type"": ""Effect"", ""deck"": ""Dark Side"", ""is_double_sided"": ""0"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",31064721-3925-4bb7-9be8-45fe1c88e4c1,31c58767-4de8-4680-a854-138c0cf06b19,Astromech Shortage,Astromech Shortage,{},star-wars-ccg_a-new-hope-limited_astromech-shortage
e1c598ba-14ee-44e0-9b65-7f7b3e26c1e0,third-party-document,0,0,"{""obverse"": ""star-wars-ccg_a-new-hope-limited_attack-run"", ""reverse"": ""star-wars-ccg_light-side_card-back""}","{""name_printed"": ""Attack Run"", ""rarity"": ""Rare 2"", ""type"": ""Event"", ""deck"": ""Light Side"", ""is_double_sided"": ""0"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",31064721-3925-4bb7-9be8-45fe1c88e4c1,31c58767-4de8-4680-a854-138c0cf06b19,Attack Run,Attack Run,{},star-wars-ccg_a-new-hope-limited_attack-run
2e820a86-7ed5-4fe1-ae4d-bffa33d758ce,third-party-document,0,0,"{""obverse"": ""star-wars-ccg_a-new-hope-limited_besieged"", ""reverse"": ""star-wars-ccg_dark-side_card-back""}","{""name_printed"": ""Besieged"", ""rarity"": ""Rare 2"", ""type"": ""Effect"", ""deck"": ""Dark Side"", ""is_double_sided"": ""0"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",31064721-3925-4bb7-9be8-45fe1c88e4c1,31c58767-4de8-4680-a854-138c0cf06b19,Besieged,Besieged,{},star-wars-ccg_a-new-hope-limited_besieged
2d09a07f-09d5-4182-96e2-a1f10cffc2cd,item,1,0,"{""obverse"": ""star-wars-ccg_a-new-hope-limited_bespin-motors-void-spider-thx-1138"", ""reverse"": ""star-wars-ccg_dark-side_card-back""}","{""name_printed"": ""Bespin Motors Void Spider THX 1138"", ""rarity"": ""Common 2"", ""type"": ""Vehicle"", ""deck"": ""Dark Side"", ""is_double_sided"": ""0"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",31064721-3925-4bb7-9be8-45fe1c88e4c1,31c58767-4de8-4680-a854-138c0cf06b19,Bespin Motors Void Spider THX 1138,Bespin Motors Void Spider THX 1138,{},star-wars-ccg_a-new-hope-limited_bespin-motors-void-spider-thx-1138
cea24ced-a700-44c6-864b-bb08a0bcf252,item,1,0,"{""obverse"": ""star-wars-ccg_a-new-hope-limited_black-4"", ""reverse"": ""star-wars-ccg_dark-side_card-back""}","{""name_printed"": ""Black 4"", ""rarity"": ""Uncommon 2"", ""type"": ""Starship"", ""deck"": ""Dark Side"", ""is_double_sided"": ""0"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",31064721-3925-4bb7-9be8-45fe1c88e4c1,31c58767-4de8-4680-a854-138c0cf06b19,Black 4,Black 4,{},star-wars-ccg_a-new-hope-limited_black-4
dd659170-8e60-4698-b235-2443914079e9,item,1,0,"{""obverse"": ""star-wars-ccg_a-new-hope-limited_blast-the-door,-kid!"", ""reverse"": ""star-wars-ccg_light-side_card-back""}","{""name_printed"": ""Blast The Door, Kid!"", ""rarity"": ""Common 2"", ""type"": ""Interrupt"", ""deck"": ""Light Side"", ""is_double_sided"": ""0"", ""item_dimensions"": ""{\u0022height\u0022: \u00223.5\u0022, \u0022width\u0022: \u00222.5\u0022, \u0022unit\u0022: \u0022inch\u0022}""}",31064721-3925-4bb7-9be8-45fe1c88e4c1,31c58767-4de8-4680-a854-138c0cf06b19,"Blast The Door, Kid!","Blast The Door, Kid!",{},"star-wars-ccg_a-new-hope-limited_blast-the-door,-kid!"
